X,thresh,start_time,end_time,id,centr,conflict,state,turn,dur,ang_vel,outcome,dist2pred,dist2fc,diff_flock_start,diff_flock_end,fl_turn,mainFlock_size,subFlock_size,dist_group,fl_size
12068,2,303,307,1,11.0304,0,2,-14.2585257,4,-3.564631426,turn,485.461,18.806,8.001723371,16.97822124,-5.282027836,21,21,>60,b
12069,2,341.4,342.8,1,2.58712,0,2,-25.87698383,1.4,-18.48355988,turn,67.5088,6.19494,0.2342033,2.845335298,-23.26585183,24,24,>60,b
12070,2,13.6,15.4,2,5.18512,0,2,30.10118133,1.8,16.72287852,turn,45.885,11.1321,-4.170673544,-6.849948979,27.42190589,30,30,40-50,b
12071,2,134.4,137.6,2,6.39691,1,2,-3.94902832,3.2,-1.23407135,split,39.9166,10.4364,11.84966453,107.8113388,92.01264594,25,25,30-40,b
12072,2,373,373.4,2,48.612,0,2,-7.077306787,0.4,-17.69326697,split,4.0316,32.8623,-30.97205729,-32.77724327,-8.882492767,28,28,<10,b
12073,2,148,149.8,3,8.19874,0,2,-1.029966855,1.8,-0.572203808,split,129.749,5.75581,-1.444802143,-25.19802463,-24.78318934,12,12,>60,b
12074,2,377.8,378.4,3,27.8438,0,2,2.042969014,0.6,3.404948357,split,43.4179,9.25004,-4.289197045,-7.574216674,-1.242050615,27,27,40-50,b
12075,2,3.8,5.4,4,6.47307,0,2,-6.581494022,1.6,-4.113433764,turn,4.58825,6.76636,-1.958653639,-7.433699595,-12.05653998,34,34,<10,b
12076,2,25.6,28,4,37.8297,0,2,-7.205486569,2.4,-3.00228607,turn,75.5808,29.5968,-1.8990998,1.356910347,-3.949476421,34,34,>60,b
12077,2,53.2,54,4,34.0385,1,2,-17.553633,0.8,-21.94204125,split,27.6149,22.3508,15.98780244,32.45021235,-1.091223091,33,33,20-30,b
12078,2,334.8,338.2,5,2.0513,1,2,-18.43335399,3.4,-5.421574704,split,66.7171,5.08653,21.44296571,33.8226912,-6.053628503,24,24,>60,b
12079,2,4.2,4.6,6,1.46945,1,2,-3.420935139,0.4,-8.552337847,turn,19.0728,2.11509,-5.847570942,-11.17223872,-8.745602912,34,34,Oct/20,b
12080,2,174.4,175.4,6,10.9757,0,2,-1.285249885,1,-1.285249885,turn,144.199,11.2015,2.073013475,10.53817695,7.179913586,13,13,>60,b
12081,2,229.8,231,6,2.23656,0,2,11.13848733,1.2,9.282072774,split,62.4541,8.87368,-5.788540748,-26.32078816,-9.393760083,24,24,>60,b
12082,2,242.6,242.8,6,6.39947,0,2,-84.59230595,0.2,-422.9615298,split,460.153,11.891,-1.330368194,70.49608553,-12.76585223,24,24,>60,b
12083,2,272.8,273.8,6,18.7987,1,2,-16.81536099,1,-16.81536099,split,102.688,4.61724,0.206598532,17.53053096,0.50857144,30,30,>60,b
12084,2,349.6,349.8,6,12.9723,1,2,-0.18650577,0.2,-0.932528852,turn,24.9199,12.7437,-4.37544444,-17.56098279,-13.37204412,29,29,20-30,b
12085,2,409.6,410,6,27.1786,1,2,-19.25879915,0.4,-48.14699787,turn,66.5303,33.4446,14.1247722,25.71860325,-7.664968101,25,25,>60,b
12086,2,192,192.4,7,33.8166,1,2,-5.713364465,0.4,-14.28341116,split,10.4505,29.59,22.98539156,52.69633431,23.99757829,21,21,Oct/20,b
12087,2,253,254.4,7,8.96004,1,2,73.92770042,1.4,52.8055003,split,22.919,3.94052,-3.015551895,-35.45644988,41.48680244,30,30,20-30,b
12088,2,77.2,77.8,8,9.00019,0,2,22.89650096,0.6,38.16083494,turn,46.0135,8.81845,-11.4870299,24.17753521,58.56106607,25,25,40-50,b
12089,2,83.4,84,8,21.7168,0,2,3.652910709,0.6,6.088184514,turn,143.24,22.0848,-13.13650126,-6.200722141,10.58868983,15,15,>60,b
12090,2,98.2,98.8,9,9.56157,1,2,-1.544052107,0.6,-2.573420178,turn,271.471,18.0445,-8.062558718,-0.443691555,6.074815057,19,19,>60,b
12091,2,443,445.6,10,8.55486,0,2,1.128778475,2.6,0.434145567,split,54.1639,5.85068,8.113054263,54.70856413,47.72428834,29,29,50-60,b
12092,2,47.6,48.4,11,8.51193,1,2,106.9553552,0.8,133.694194,split,99.2816,21.2438,3.617811883,-96.04183842,7.295704939,34,34,>60,b
12093,2,6,6.6,12,2.54338,1,2,-0.408393058,0.6,-0.680655097,turn,67.351,3.62424,9.312574741,13.50990662,3.788938817,34,34,>60,b
12094,2,410.8,413.6,12,34.4592,0,2,-4.045438342,2.8,-1.444799408,split,59.5651,24.1003,-12.22339219,5.425544031,13.60349788,25,25,50-60,b
12095,2,260.8,262,13,16.7894,1,2,19.23417187,1.2,16.02847656,split,128.575,16.7211,-0.568674624,-11.04234454,8.760501953,16,16,>60,b
12096,2,396.2,400.2,13,4.16748,0,2,-16.74867079,4,-4.187167697,split,81.4829,8.86047,-0.694069439,53.32610507,37.27150372,25,25,>60,b
12097,2,440.4,444.4,14,7.45025,0,2,40.42354448,4,10.10588612,split,56.9408,6.40446,-3.651039335,8.001660205,52.07624402,31,31,50-60,b
12098,2,471.8,474.8,14,10.9147,0,2,52.28857807,3,17.42952602,split,138.432,0.917252,-5.264769629,-64.10425929,-6.550911594,23,23,>60,b
12099,2,241,242,15,4.9264,0,2,-1.930611503,1,-1.930611503,turn,28.5095,7.54227,3.520186266,-7.236783885,-12.68758165,25,25,20-30,b
12100,2,411,414.4,15,25.5314,1,2,0.401253772,3.4,0.118015815,turn,52.9645,33.6068,12.52935744,11.08470998,-1.043393696,25,25,50-60,b
12101,2,120.8,123.8,16,5.78078,1,2,58.47278479,3,19.49092826,split,249.733,12.5036,12.38392077,-55.08169033,-8.992826306,28,28,>60,b
12102,2,252,254.2,16,16.4785,1,2,77.94189704,2.2,35.42813502,split,43.1205,27.5375,-3.453016853,-24.51039985,56.88451404,30,30,40-50,b
12103,2,281.8,283,16,29.892,1,2,6.540726076,1.2,5.450605063,split,155.25,35.03,-8.154303216,-13.05631572,1.638713573,30,30,>60,b
12104,2,298.6,299.8,16,33.868,0,2,32.50142005,1.2,27.08451671,split,126.38,34.2264,-23.34498796,-39.49198835,16.35441967,32,32,>60,b
12105,2,405.6,408.6,16,24.8342,1,2,32.48801923,3,10.82933974,split,74.8229,29.1448,19.35009257,-29.35778749,-16.21986084,26,26,>60,b
12106,2,62.6,63.6,17,2.84723,0,2,15.2219873,1,15.2219873,turn,487.927,10.9594,-2.497565585,-9.563412918,8.156139968,32,32,>60,b
12107,2,152.6,153.4,17,1.43869,0,2,-34.34190437,0.8,-42.92738046,split,236.89,5.4216,-0.26214266,28.59561954,-5.484142164,13,13,>60,b
12108,2,436.6,440.6,17,11.7764,1,2,2.651328973,4,0.662832243,turn,63.322,28.8574,-0.27561564,14.77779581,17.70474042,32,32,>60,b
12109,2,493,496,17,9.61706,0,2,-4.137765423,3,-1.379255141,turn,49.3282,24.1667,1.539466596,11.19192994,5.514697919,32,32,40-50,b
12110,2,67.2,69.4,18,8.79539,1,2,16.0099289,2.2,7.277240408,split,574.978,13.4972,6.932222816,-19.79237832,-10.71467224,32,32,>60,b
12111,2,404.8,407.6,18,1.03595,0,2,23.75291766,2.8,8.48318488,turn,58.9991,2.41843,-3.29761021,-32.84985498,-5.799327108,27,27,50-60,b
12112,2,254.6,256.2,19,14.6808,0,2,59.56616435,1.6,37.22885272,split,56.7723,23.9367,-6.705332727,-27.47928606,38.79221103,29,29,50-60,b
12113,2,392.8,395.8,19,7.18485,1,2,33.94093807,3,11.31364602,split,79.9024,13.2415,-8.232226162,-38.44073676,3.732427473,26,26,>60,b
12114,2,430,431.2,19,9.88902,1,2,-15.85020364,1.2,-13.20850303,turn,613.713,19.9379,-8.882135018,13.41115778,6.443089155,28,28,>60,b
12115,2,49.2,50.6,20,12.6451,0,2,4.546393133,1.4,3.247423666,turn,94.66,25.0193,-5.663581998,-7.109897534,3.100077597,33,33,>60,b
12116,2,58.8,59.2,20,7.78097,0,2,12.55129961,0.4,31.37824903,turn,61.8055,16.5685,-3.724852628,-20.29454282,-4.01839058,32,32,>60,b
12117,2,315.4,319.4,20,18.7243,1,2,5.064180918,4,1.266045229,turn,51.8576,33.3292,14.1106593,-3.18384332,-12.23032171,30,30,50-60,b
12118,2,4.8,7,21,1.15725,1,2,-2.470524583,2.2,-1.12296572,turn,35.5304,1.87016,-5.184287296,-0.2924813,2.421281413,34,34,30-40,b
12119,2,46,47,21,15.8557,0,2,18.030916,1,18.030916,turn,114.597,28.5486,11.53141603,-3.645025342,2.854474625,34,34,>60,b
12120,2,204.6,208.6,21,18.6907,0,2,11.96352444,4,2.990881109,split,107.074,24.3659,-4.567527351,-8.22585873,8.305193058,18,18,>60,b
12121,2,292.2,293,21,48.366,1,2,53.48302664,0.8,66.8537833,split,148.443,46.8336,-2.097717132,-37.83402093,17.74672284,30,30,>60,b
12122,2,355.2,356.8,21,10.1921,1,2,32.72299918,1.6,20.45187448,split,90.9269,16.9991,1.559401091,-25.06921209,6.094385996,19,19,>60,b
12123,2,252.4,255.6,22,24.2004,0,2,10.51581535,3.2,3.286192296,split,8.15706,11.8493,4.51359723,58.6341627,64.63638081,30,30,<10,b
12124,2,437.2,437.6,22,48.3972,1,2,-15.07581917,0.4,-37.68954793,split,8.71343,29.4002,9.12180694,28.96607147,4.768445358,32,32,<10,b
12125,2,7,10,23,7.56851,0,2,52.34841542,3,17.44947181,split,104.136,8.88717,-14.2768995,-31.96700255,34.65831237,34,34,>60,b
12126,2,27.8,28.2,23,27.7732,1,2,-12.20938305,0.4,-30.52345762,split,139.083,36.2379,3.346301429,11.00837508,-4.547309396,34,34,>60,b
12127,2,259.6,261.6,25,15.2735,0,2,0.98092454,2,0.49046227,turn,77.6719,22.3841,-5.264422355,23.26470777,29.51005467,28,28,>60,b
12128,2,314.4,316.8,25,48.1395,1,2,-44.98185424,2.4,-18.74243927,split,27.5117,33.3639,20.52153398,77.45800482,11.9546166,30,30,20-30,b
12129,2,68.6,71.6,27,17.7741,1,2,-22.58136334,3,-7.527121112,split,572.988,7.60533,-9.461593721,-22.33938393,-35.45915355,33,33,>60,b
12130,2,132.2,134,27,18.6202,1,2,-4.142243589,1.8,-2.301246438,split,19.4128,10.405,6.08431641,82.03494678,71.80838678,29,29,Oct/20,b
12131,2,291.2,294,27,41.7718,0,2,32.11851401,2.8,11.47089786,split,72.1742,39.7186,7.443695036,4.862391434,29.53721041,30,30,>60,b
12132,2,225.6,226,28,5.64393,1,2,-54.02878321,0.4,-135.071958,split,84.6253,18.1574,0.787847405,58.18749915,3.370868538,26,26,>60,b
12133,2,238.2,242.2,29,13.2348,0,2,-2.50585746,4,-0.626464365,split,51.2669,9.384,9.771822136,-25.52920361,-37.80688321,26,26,50-60,b
12134,2,319.2,320.6,29,51.3262,1,2,3.679705731,1.4,2.628361236,split,13.476,34.9951,-40.2034446,-48.70475425,-4.821603919,29,29,Oct/20,b
12135,2,132,135.4,30,4.55604,0,2,-9.330041281,3.4,-2.744129789,turn,41.137,12.4634,4.500823243,48.11304098,34.28217646,29,29,40-50,b
12136,2,192,193.4,30,28.7129,1,2,-0.725362896,1.4,-0.518116354,split,11.6625,24.8381,17.97888026,37.38880765,18.68456449,21,21,Oct/20,b
12137,2,216.6,217,31,7.67023,1,2,16.70860997,0.4,41.77152492,split,95.5342,3.19344,-5.537966419,-26.38113261,-4.134556226,21,21,>60,b
12138,2,358.2,359.6,31,16.2671,0,2,-0.023724659,1.4,-0.016946185,turn,120.48,17.9618,9.403938547,25.19014169,15.76247849,19,19,>60,b
12139,2,399,400.2,31,1.59023,0,2,20.39809967,1.2,16.99841639,turn,79.7374,6.54095,5.764566111,13.00536856,27.63890212,25,25,>60,b
12140,2,451.8,455.2,31,9.4163,1,2,2.823817751,3.4,0.830534633,turn,127.712,8.9379,-1.937382389,-4.252183952,0.509016188,10,10,>60,s
12141,2,330.4,330.8,32,2.7288,0,2,3.239511577,0.4,8.098778943,turn,63.3833,9.01952,-5.444945589,-2.723982659,5.960474507,24,24,>60,b
12142,2,345.8,347.6,32,9.64239,0,2,127.770208,1.8,70.98344888,split,41.118,9.9841,19.44669296,-112.4587378,-4.135222802,28,28,40-50,b
12143,2,439.8,442.4,32,11.1892,1,2,76.51489121,2.6,29.42880431,split,67.4831,23.0658,-19.53721443,-68.30057841,27.75152723,31,31,>60,b
12144,2,196,198,33,6.12822,0,2,-16.74735523,2,-8.373677615,split,33.3317,4.9626,3.654300288,-3.435203287,-23.8368588,11,11,30-40,b
12145,2,236.6,238.8,33,7.14911,1,2,-34.0310842,2.2,-15.46867464,split,63.1191,16.5455,-2.386266902,18.11241671,-13.53240059,26,26,>60,b
12146,2,309.2,310.2,33,10.7985,0,2,0.487463166,1,0.487463166,turn,393.475,24.6105,6.167371653,0.807616489,-4.872291998,30,30,>60,b
12147,2,335.4,337,33,1.85284,1,2,-12.73811279,1.6,-7.961320491,split,66.6493,9.09305,7.822251575,19.69299855,-0.867365809,26,26,>60,b
12148,2,493.2,494.2,33,8.25503,0,2,-14.07148776,1,-14.07148776,turn,49.418,22.4943,4.825372328,16.82948238,-2.067377714,32,32,40-50,b
12149,2,6.4,7.6,1,5.91636,0,2,139.7467542,1.2,116.4556285,split,133.495,8.52108,-9.79324981,-140.5017213,9.038282727,33,33,>60,b
12150,2,47.4,51.4,1,52.8757,0,2,-142.9690169,4,-35.74225422,split,134.282,58.0653,9.211993794,145.5237325,-6.657278164,31,31,>60,b
12151,2,123.4,124.4,1,3.53501,1,2,-36.02131084,1,-36.02131084,split,490.214,12.6799,-7.45826862,34.68959341,6.126551189,24,24,>60,b
12152,2,246.4,247.4,1,12.029,1,2,-26.10618261,1,-26.10618261,split,415.017,6.58004,-0.087220461,26.832449,0.813486848,29,29,>60,b
12153,2,281.4,282.8,1,6.34793,1,2,34.65680337,1.4,24.75485955,split,61.4443,0.793696,-19.37994991,-57.70422517,-3.667471882,29,29,>60,b
12154,2,335,338.2,1,39.2023,0,2,40.77973136,3.2,12.74366605,split,82.1301,28.1982,1.961493254,2.768152407,41.58639052,30,30,>60,b
12155,2,411.2,412.4,1,24.6027,1,2,-0.587259025,1.2,-0.48938252,split,16.555,18.0071,19.31655279,9.272649493,-10.63116232,27,27,Oct/20,b
12156,2,489.2,489.4,1,16.173,1,2,30.21981139,0.2,151.099057,split,373.043,3.77165,-6.358130953,-38.16406741,-1.58612507,30,30,>60,b
12157,2,65.2,67,2,6.71513,1,2,0.097734286,1.8,0.054296826,turn,540.624,10.6759,-1.291384204,17.91705314,19.30617163,29,29,>60,b
12158,2,198,200.4,2,3.54581,0,2,-101.9039554,2.4,-42.4599814,split,75.3052,3.20815,6.479493396,107.8287857,-0.55466303,31,31,>60,b
12159,2,333.4,334.6,2,4.08116,0,2,79.42901877,1.2,66.19084897,split,92.0041,4.87918,-1.716865681,-66.80826254,14.33762191,17,17,>60,b
12160,2,358.4,359.4,2,18.7882,1,2,-0.058384052,1,-0.058384052,turn,123.398,13.3631,-0.478639255,6.856909148,7.277164351,14,14,>60,b
12161,2,407.6,409.6,2,6.63574,0,2,-17.04582355,2,-8.522911777,turn,39.7489,2.55182,13.46724476,-4.218128873,-34.73119719,30,30,30-40,b
12162,2,419.6,420.6,2,11.7812,0,2,40.06838009,1,40.06838009,turn,45.3052,12.484,12.96574793,-9.364007662,17.73862449,27,27,40-50,b
12163,2,39.2,43.2,3,15.0571,1,2,109.002896,4,27.250724,split,80.4073,4.18184,-11.68710023,-94.61330308,26.07669313,31,31,>60,b
12164,2,205.2,208.8,3,1.64043,1,2,-19.20610563,3.6,-5.335029342,split,78.8555,6.30662,11.70420665,17.48518065,-13.42513163,29,29,>60,b
12165,2,273,275.2,3,8.66089,0,2,-11.05782833,2.2,-5.026285607,turn,69.5031,19.7345,2.389830099,4.089379391,-9.358279043,30,30,>60,b
12166,2,484.4,486,3,7.08471,1,2,163.8463381,1.6,102.4039613,split,433.758,18.5344,12.11737192,-152.3866865,-0.65772028,29,29,>60,b
12167,2,173.2,177.2,4,30.1935,1,2,42.67572563,4,10.66893141,split,132.834,10.3301,1.901722191,-40.47488969,0.299113752,30,30,>60,b
12168,2,133.6,136.2,5,23.9302,1,2,20.01948545,2.6,7.699802094,split,54.8982,16.8255,-30.43446067,-3.691522398,46.76242371,20,20,50-60,b
12169,2,151,151.2,5,4.45553,1,2,-48.83868451,0.2,-244.1934225,split,150.055,2.87379,0.777300319,49.29865172,-0.317333104,16,16,>60,b
12170,2,233,233.8,5,7.49331,0,2,40.4155356,0.8,50.51941951,split,69.2328,13.3531,3.900076306,-48.77841837,-12.26295907,29,29,>60,b
12171,2,75.4,79,6,8.01748,1,2,-33.27825053,3.6,-9.243958481,split,50.3823,5.8956,10.67469304,42.75165068,-1.201292895,22,22,50-60,b
12172,2,212,213.2,6,4.58502,1,2,-93.34624391,1.2,-77.78853659,split,74.9139,0.978146,17.39550724,117.3384414,6.596690272,29,29,>60,b
12173,2,478.8,481.8,6,16.6293,0,2,5.368394891,3,1.789464964,turn,107.149,8.10615,-3.123522347,-4.524775361,3.967141876,25,25,>60,b
12174,2,491.8,492.4,6,11.5233,0,2,-88.84919422,0.6,-148.0819904,split,22.6574,0.427307,5.026816105,84.68299069,-9.193019629,29,29,20-30,b
12175,2,249.6,253.6,7,16.167,0,2,4.609434507,4,1.152358627,split,453.789,5.30134,-4.285682845,-37.55197712,-28.65685977,30,30,>60,b
12176,2,338.4,342.2,7,26.9068,0,2,85.71259882,3.8,22.55594706,split,102.484,17.4484,15.94781232,-3.057794211,66.70699229,29,29,>60,b
12177,2,386.2,386.6,7,5.58962,1,2,28.65893901,0.4,71.64734751,split,54.7083,12.9107,2.090565729,-34.36812037,-7.79974709,30,30,50-60,b
12178,2,434.2,436.6,7,24.4135,0,2,2.608561563,2.4,1.086900651,turn,59.758,23.0496,13.5172837,49.31602937,38.40730724,22,22,50-60,b
12179,2,172.6,175.2,8,12.5583,0,2,0.860775821,2.6,0.331067623,turn,151.558,7.13985,0.332582351,4.646471467,5.174664936,30,30,>60,b
12180,2,278.8,281,8,7.05534,1,2,-46.37061384,2.2,-21.07755174,split,61.7767,7.32376,8.336004257,62.0961502,7.389532105,30,30,>60,b
12181,2,303.2,307,8,9.56797,0,2,22.82161576,3.8,6.005688359,split,569.941,3.53339,1.352564233,-46.67862816,-25.20957663,29,29,>60,b
12182,2,495.8,496.8,8,9.04478,0,2,62.67545499,1,62.67545499,split,30.5032,6.74987,-5.154164007,-34.58818722,33.24143178,13,13,30-40,b
12183,2,232.4,236.4,9,5.08187,1,2,17.83595161,4,4.458987903,split,65.2138,12.0523,9.493200608,-59.58475434,-51.24200333,29,29,>60,b
12184,2,311.6,312.2,9,10.5161,1,2,-103.3402656,0.6,-172.233776,split,21.0021,5.50298,11.96376768,153.1976013,37.89356806,24,24,20-30,b
12185,2,66.6,67.6,10,9.41723,0,2,-7.93647847,1,-7.93647847,turn,583.19,9.54498,-17.21352433,4.805617735,14.0826636,18,18,>60,b
12186,2,200.8,202.4,10,6.87979,1,2,-0.916159008,1.6,-0.57259938,turn,70.781,11.1053,-5.381227433,-5.939022566,-1.47395414,30,30,>60,b
12187,2,347.8,348.2,10,9.54158,1,2,2.420046593,0.4,6.050116481,turn,152.48,10.7596,-0.456583741,1.950402102,4.827032436,12,12,>60,b
12188,2,396,397.6,10,6.23715,1,2,-20.74073406,1.6,-12.96295879,turn,71.6445,16.1396,-4.610257855,11.23328461,-4.897191596,30,30,>60,b
12189,2,408.4,410.6,10,11.5134,1,2,-9.002362141,2.2,-4.091982791,turn,31.5736,23.268,5.369257082,-18.01215642,-32.38377565,29,29,30-40,b
12190,2,420.4,420.8,10,22.6641,1,2,1.679760415,0.4,4.199401037,turn,17.3835,21.4769,10.90064261,15.03729329,5.816411096,27,27,Oct/20,b
12191,2,133.4,136.6,11,14.1941,0,2,41.58968675,3.2,12.99677711,split,28.5853,19.4702,24.07727191,31.88343745,49.39585229,20,20,20-30,b
12192,2,319.8,321.8,11,7.78617,0,2,-15.78351531,2,-7.891757654,turn,63.3005,9.07076,1.163851952,-1.556344206,-18.50371147,15,15,>60,b
12193,2,5,6.8,12,2.63052,1,2,-0.553685381,1.8,-0.307602989,turn,108.4,3.21488,8.697399484,17.02474592,7.773661058,34,34,>60,b
12194,2,60.2,62.2,12,22.9601,0,2,15.71010352,2,7.855051758,split,129.098,37.6431,-9.799472122,-23.29872167,2.210853966,30,30,>60,b
12195,2,76,77,12,8.64357,1,2,-5.401366325,1,-5.401366325,turn,67.4433,15.4071,-4.594339905,0.144690783,-0.662335636,22,22,>60,b
12196,2,125.2,126.6,12,11.0196,1,2,78.86409245,1.4,56.33149461,split,460.692,19.5207,4.604778682,-62.43770431,11.82160946,24,24,>60,b
12197,2,268,268.4,12,4.83972,1,2,-13.10110391,0.4,-32.75275978,turn,68.8026,8.99909,8.395437626,16.69604324,-4.8004983,24,24,>60,b
12198,2,285.8,288.2,12,7.32726,0,2,-35.24559463,2.4,-14.68566443,turn,52.7562,15.6199,5.54467232,33.90930671,-6.88096024,24,24,50-60,b
12199,2,105.8,106.8,13,4.15926,0,2,29.53935897,1,29.53935897,split,83.934,10.9414,1.346829044,-23.94083642,4.251693505,19,19,>60,b
12200,2,409.6,412.8,13,10.3137,1,2,-0.130944046,3.2,-0.040920015,split,30.3683,18.9137,-15.4538113,-38.64886749,-23.32600023,27,27,30-40,b
12201,2,397,398.2,14,5.13929,1,2,-38.46483655,1.2,-32.05403046,split,71.5234,15.1756,-2.405953642,32.00841108,-4.050471826,30,30,>60,b
12202,2,98.8,102.8,15,5.73989,0,2,-14.02893666,4,-3.507234165,split,90.0932,6.35068,-0.519828534,24.6034611,11.09435298,10,10,>60,s
12203,2,285.8,289.2,15,6.8272,0,2,-21.56660279,3.4,-6.343118469,turn,56.964,12.9267,16.3312262,24.24335041,-13.65447859,24,24,50-60,b
12204,2,325.4,327,15,9.07935,1,2,-24.01441352,1.6,-15.00900845,split,95.8639,4.58797,7.394137926,40.87831576,9.469764318,14,14,>60,b
12205,2,338.8,342.8,15,8.90316,0,2,48.60365865,4,12.15091466,split,133.082,12.5045,8.735904754,23.55867131,63.42642521,26,26,>60,b
12206,2,2.2,4.6,16,4.43188,1,2,17.37121165,2.4,7.238004855,split,65.2765,6.17017,0.870571231,-17.90376114,-1.403120721,34,34,>60,b
12207,2,3.2,3.6,17,8.92955,1,2,-7.449533321,0.4,-18.6238333,turn,69.957,7.87824,-15.71910126,-8.25238446,0.01718348,34,34,>60,b
12208,2,494,495,17,16.3585,1,2,-33.01225646,1,-33.01225646,split,21.3922,11.6979,16.7192955,80.75583078,31.02427882,28,28,20-30,b
12209,2,72,74.8,18,7.49551,0,2,19.62502613,2.8,7.008937904,split,20.8904,5.35768,-25.60148038,-92.6737802,-47.44727369,30,30,20-30,b
12210,2,195.2,196.2,18,24.4458,1,2,-120.0363053,1,-120.0363053,split,59.8836,16.295,-1.065881134,107.8282689,-11.14215525,32,32,50-60,b
12211,2,252.4,253.6,18,33.739,1,2,-42.85029589,1.2,-35.70857991,split,13.5649,18.9779,-7.608604294,13.72380727,-21.51788433,31,31,Oct/20,b
12212,2,294,297.2,18,29.022,1,2,-23.13907292,3.2,-7.230960286,split,176.747,28.1476,21.66088415,36.59829036,-8.201666706,28,28,>60,b
12213,2,24,25.2,19,8.9702,1,2,2.958553315,1.2,2.465461096,turn,81.9443,14.6122,14.8154672,3.742749967,-8.114163918,32,32,>60,b
12214,2,200.4,203.4,19,5.09922,1,2,-5.197182591,3,-1.732394197,split,71.6824,10.3793,5.024254897,7.501658944,-2.719778545,30,30,>60,b
12215,2,304.8,308.8,19,16.7812,0,2,-44.26344113,4,-11.06586028,split,580.956,26.8606,10.22813541,31.58498444,-22.9065921,29,29,>60,b
12216,2,492,495.8,19,7.89996,0,2,6.181998185,3.8,1.626841628,split,41.2921,18.4376,-12.30422814,-10.00403257,8.482193752,29,29,40-50,b
12217,2,59.6,61.4,20,7.59062,1,2,0.222179357,1.8,0.123432976,split,97.9913,8.0006,6.124033642,11.39058534,5.488731055,30,30,>60,b
12218,2,228,232,20,2.95892,0,2,-0.896877444,4,-0.224219361,split,49.5759,8.48757,-0.023295032,30.8593482,29.98576579,31,31,40-50,b
12219,2,277.4,279.8,20,4.38003,1,2,-3.342431139,2.4,-1.392679641,turn,66.1036,10.186,9.531006865,20.69600377,7.822565769,30,30,>60,b
12220,2,383,386.4,20,3.43991,1,2,28.7026803,3.4,8.441964794,split,55.982,17.1396,-11.75687069,-42.24937415,-1.789823169,31,31,50-60,b
12221,2,253.2,254.8,21,15.1553,1,2,-2.772674163,1.6,-1.732921352,split,12.3143,2.16309,-0.172368624,-16.77929057,-19.37959611,32,32,Oct/20,b
12222,2,278.6,279.8,21,9.84562,1,2,0.456271825,1.2,0.380226521,turn,56.9235,5.21639,15.44807104,19.92275773,4.93095851,30,30,50-60,b
12223,2,428.6,430.2,21,11.6153,1,2,-75.64839119,1.6,-47.2802445,split,508.698,10.9021,-0.458209619,73.26375714,-1.926424434,23,23,>60,b
12224,2,139.6,140.2,22,9.66346,1,2,31.66970043,0.6,52.78283405,split,87.7525,10.0597,-1.077358925,-37.80453375,-5.057474396,10,10,>60,s
12225,2,253.8,255.4,22,4.74831,0,2,-31.3488091,1.6,-19.59300569,split,35.3558,17.3865,5.615854148,21.63786718,-15.32679607,31,31,30-40,b
12226,2,319.8,322,22,1.71617,0,2,-78.62834512,2.2,-35.74015687,split,59.3109,3.50319,-1.32018375,59.57860065,-17.72956072,15,15,50-60,b
12227,2,227.4,231.2,23,11.3754,0,2,-5.576359854,3.8,-1.46746312,split,39.7899,5.46222,10.87119704,46.74424553,30.29668863,31,31,30-40,b
12228,2,262,263.8,23,4.68026,0,2,93.66629181,1.8,52.03682878,split,62.7111,13.2796,-0.230551581,-99.29974184,-5.402898445,25,25,>60,b
12229,2,232.8,233.4,24,6.00927,0,2,0.678577332,0.6,1.130962221,split,69.86,12.6227,-11.3972574,-22.32849546,-10.25266073,29,29,>60,b
12230,2,252.2,255.4,24,10.797,0,2,-3.650035064,3.2,-1.140635957,split,10.3116,6.10468,-2.834191414,-25.99175923,-26.80760288,31,31,Oct/20,b
12231,2,2.6,3.8,25,3.69378,0,2,-1.041908675,1.2,-0.868257229,turn,68.0025,3.72264,-1.302274502,-1.354004819,-1.093638992,34,34,>60,b
12232,2,111,112.4,25,14.1237,0,2,-28.71192587,1.4,-20.50851848,split,94.1467,19.801,5.132692735,24.81062678,-9.03399183,19,19,>60,b
12233,2,325.2,326.6,25,4.26341,1,2,0.064920066,1.4,0.046371476,split,99.6541,1.64792,8.218493974,18.58691878,10.43334487,14,14,>60,b
12234,2,388.6,389.6,25,3.92497,1,2,-8.148975779,1,-8.148975779,turn,68.4535,7.11889,6.910133994,4.998651641,-10.06045813,25,25,>60,b
12235,2,178.8,182.8,26,10.2071,0,2,-103.7581302,4,-25.93953254,split,164.508,24.1478,5.967779081,114.3419445,4.616035241,29,29,>60,b
12236,2,334.2,335.8,26,32.21,1,2,41.99060066,1.6,26.24412541,turn,147.875,39.0323,8.083147896,-16.62592065,17.28153211,30,30,>60,b
12237,2,440.4,441.8,26,65.83,1,2,47.88295507,1.4,34.20211077,split,178.711,68.6911,-5.655427293,-41.17318932,12.36519305,26,26,>60,b
12238,2,67.8,70.6,27,2.16666,0,2,13.17075697,2.8,4.703841774,turn,596.833,3.86032,-10.9719138,-23.92467057,0.218000195,19,19,>60,b
12239,2,310.2,313.6,28,18.9591,0,2,-1.167096061,3.4,-0.343263547,split,497.399,24.8575,11.21610357,73.19280394,60.80960431,26,26,>60,b
12240,2,75,76.8,29,31.8712,1,2,3.788059781,1.8,2.104477656,split,23.0041,22.4185,-49.57078587,-64.48939632,-11.13055067,25,25,20-30,b
