"","X","thresh","start_time","end_time","id","centr","conflict","state","turn","dur","ang_vel","outcome","dist2pred","dist2fc","diff_flock_start","diff_flock_end","fl_turn","mainFlock_size","subFlock_size","dist_group","fl_size"
"504",4721,2,115.4,117.2,7,4.97146,0,2,-5.82011011805757,1.8,-3.23339451003199,"split",33.6933,5.36414,6.63146899712314,-29.2767610335581,-41.7283401487389,10,10,"30-40","s"
"505",4722,2,340.8,342,7,3.44332,0,2,49.9890635524733,1.19999999999999,41.6575529603948,"split",78.7102,4.31083,-11.825534287238,-33.9368557610253,27.877742078686,10,10,">60","s"
"506",4726,2,244.8,246.4,8,5.64325,0,2,45.4149265627377,1.59999999999999,28.3843291017112,"split",514.203,6.02941,-1.57231977626072,NA,NA,5,5,">60","s"
"507",4727,2,375.4,376.8,8,2.89152,0,2,-14.3511664596807,1.40000000000003,-10.2508331854859,"split",45.0576,4.2037,-10.4536820241235,-3.40189836020993,-7.29938279576712,10,10,"40-50","s"
"508",4729,2,54.6,56.4,9,5.00378,0,2,-64.3603949660812,1.8,-35.7557749811563,"split",20.2027,4.41558,13.2736032984302,21.7708832827098,-55.8631149818015,9,9,"20-30","s"
"509",4731,2,322.8,323.6,9,1.40926,0,2,-38.9339110181781,0.800000000000011,-48.6673887727219,"split",54.3265,1.5929,0.629406350836861,19.1160129765155,-20.4473043924994,9,9,"50-60","s"
"510",4732,2,398.8,402.8,9,1.98859,0,2,19.4565176692834,4,4.86412941732084,"split",97.7692,3.81266,-2.19043807388947,-20.3638035482615,1.28315219491132,8,8,">60","s"
"511",4733,2,14,16.2,0,1.54865,0,2,37.1461356623762,2.2,16.8846071192619,"split",51.1163,1.39254,2.88396884939886,NA,NA,9,9,"50-60","s"
"512",4735,2,219.4,221,0,3.67038,0,2,-3.23446293197502,1.59999999999999,-2.0215393324844,"split",274.2,6.77703,6.28094611736617,NA,NA,10,10,">60","s"
"513",4736,2,457.8,459.4,0,1.05863,0,2,-22.6672566248557,1.59999999999997,-14.1670353905351,"split",77.3104,1.63307,13.2389734426087,NA,NA,10,10,">60","s"
"514",4738,2,223.8,227.8,1,4.83363,1,2,41.0016706510259,4,10.2504176627565,"split",258.268,6.8646,-8.09741947062767,-54.6033625776676,-5.50427245601402,9,9,">60","s"
"515",4741,2,491,492.8,1,2.16944,1,2,71.0929035116559,1.80000000000001,39.4960575064752,"split",602.039,3.99129,-5.34022573570637,-102.130863004454,-25.6977337570917,10,10,">60","s"
"516",4742,2,8,12,2,0.104861,1,2,5.19333372498338,4,1.29833343124585,"split",153.546,1.54136,4.61664261914232,40.2908426618703,40.8675337677114,10,10,">60","s"
"517",4745,2,163.4,165.4,2,1.62175,0,2,37.798509531551,2,18.8992547657755,"split",56.8222,1.55589,-3.9747689721502,10.0061835778213,51.7794620815225,9,9,"50-60","s"
"518",4748,2,37.2,41.2,3,1.27904,1,2,55.2622605935362,4,13.8155651483841,"split",79.0742,1.03876,0.411878367793986,-36.8242567400489,18.0261254856934,10,10,">60","s"
"519",4749,2,96.2,97.8,3,3.65311,0,2,-42.0014788920135,1.59999999999999,-26.2509243075085,"split",60.6246,2.7958,-3.08956700056673,50.293613090534,11.3817011990873,10,10,">60","s"
"520",4750,2,139.8,143.2,3,2.11509,0,2,-4.52058781777373,3.39999999999998,-1.3295846522864,"split",58.9744,1.66404,19.9918062028137,14.7847670377321,-9.72762698285531,9,9,"50-60","s"
"521",4755,2,135.6,138,5,2.23851,0,2,-7.831454191012,2.40000000000001,-3.26310591292166,"split",52.801,3.60436,5.56815965708016,15.8746670226495,2.47505317455734,10,10,"50-60","s"
"522",4756,2,289,290,5,10.4481,1,2,35.3174334779745,1,35.3174334779745,"split",28.1364,11.4094,-7.26159600913146,10.1785928521333,52.7576223392393,10,10,"20-30","s"
"523",4757,2,301.4,302.8,5,1.49773,0,2,16.5663034932268,1.40000000000003,11.8330739237332,"split",418.519,3.15058,0.127600774999625,-22.4064267278119,-5.96772400958466,10,10,">60","s"
"524",4762,2,244.6,246,6,7.80465,1,2,44.9318537936352,1.40000000000001,32.0941812811678,"split",569.778,8.48949,-0.0283855123075764,-39.2491934591656,5.71104584677715,6,6,">60","s"
"525",4763,2,316.8,317.4,6,1.90431,1,2,16.5347188413364,0.599999999999966,27.5578647355622,"split",66.7122,2.71681,-3.82613709209947,-14.5290269322722,5.83182900116366,10,10,">60","s"
"526",4764,2,402.2,403.8,6,1.99323,1,2,21.3537099312892,1.60000000000002,13.3460687070555,"split",131.964,2.83545,-8.989981758251,-6.80124848268907,23.5424432068511,10,10,">60","s"
"527",4765,2,120.8,124.4,7,0.290371,0,2,0.726983839736415,3.60000000000001,0.201939955482337,"split",25.5975,0.353425,-0.59108185206359,12.524209697603,13.842275389403,10,10,"20-30","s"
"528",4767,2,217.8,219.4,7,1.26569,0,2,14.9532836909087,1.59999999999999,9.345802306818,"split",274.224,1.69807,-10.6927560492228,-9.70513452781924,15.9409052123123,8,8,">60","s"
"529",4769,2,125.6,127.8,8,2.67019,0,2,3.08713819009033,2.2,1.40324463185924,"split",467.27,2.34836,2.89743368246509,-21.0046223219116,-20.8149178142864,9,9,">60","s"
"530",4770,2,323.4,325.8,8,3.32006,0,2,57.2179595910693,2.40000000000003,23.8408164962785,"split",70.2599,2.1868,-11.0103789091607,-69.38684418196,-1.15850568173004,10,10,">60","s"
"531",4771,2,421.2,425.2,8,1.55274,0,2,-3.20256407669007,4,-0.800641019172517,"split",30.2119,1.32352,-4.81718905152771,-12.9328108488017,-11.318185873964,10,10,"30-40","s"
"532",4773,2,338.2,342.2,9,18.0725,0,2,5.01641987662799,4,1.254104969157,"split",74.2078,15.0782,-0.954421597445638,-9.14994763632678,-3.17910616225315,7,7,">60","s"
"533",4775,2,47.8,50.6,0,2.0132,0,2,-12.4703892823938,2.8,-4.45371045799778,"split",27.3804,2.93141,-13.9473364852408,-53.7905628487119,-52.3136156458649,10,10,"20-30","s"
"534",4776,2,108.8,112.8,0,6.64754,1,2,4.91652963170492,4,1.22913240792623,"split",40.4851,5.42546,-45.239051028044,-64.6740274584707,-14.5184467987217,9,9,"40-50","s"
"535",4777,2,228.8,232.8,0,2.05776,0,2,8.90169697325624,4,2.22542424331406,"split",37.3066,2.03659,1.13858838537289,43.3672993187042,51.1304079065875,10,10,"30-40","s"
"536",4778,2,477.4,481.4,0,2.35921,1,2,-3.38778011281334,4,-0.846945028203335,"split",34.4751,2.8309,-8.46391174426007,-85.312352407451,-80.2362207760043,9,9,"30-40","s"
"537",4779,2,477.2,479.6,1,3.61779,1,2,-44.4222910851742,2.40000000000003,-18.5092879521556,"split",36.352,4.49017,11.2586651421393,22.5608749015098,-33.1200813258037,9,9,"30-40","s"
"538",4780,2,105,108.2,2,1.23338,0,2,17.1173253776728,3.2,5.34916418052276,"split",58.8574,0.719063,-14.5911315766761,7.62563288768019,39.3340898420291,10,10,"50-60","s"
"539",4781,2,174.2,176.6,2,15.5983,1,2,23.3081194657168,2.40000000000001,9.71171644404865,"split",28.2845,13.7697,-17.1961815405083,16.1551718880392,56.6594728942643,10,10,"20-30","s"
"540",4782,2,417.2,420.6,2,3.1148,1,2,5.17384976928616,3.40000000000003,1.52172052037827,"split",44.5067,3.46465,1.73611012029528,-20.0626130919781,-16.6248734429872,9,9,"40-50","s"
"541",4784,2,234.6,235.2,3,2.26686,1,2,1.06373407198858,0.599999999999994,1.77289011998098,"split",51.4787,2.92616,-26.5094304347295,9.68191415821113,37.2550786649292,8,8,"50-60","s"
"542",4786,2,141.2,143.6,4,1.28994,1,2,-24.4547304711875,2.40000000000001,-10.1894710296614,"split",53.3947,1.45406,5.93650292557659,5.48004498489627,-24.9111884118678,9,9,"50-60","s"
"543",4788,2,36,38.2,5,2.65258,1,2,-12.9542858202052,2.2,-5.8883117364569,"split",69.4081,2.25796,5.4401590818635,16.4917673104151,-1.90267759165357,10,10,">60","s"
"544",4789,2,81.2,82,5,3.27333,0,2,-16.1328688170943,0.799999999999997,-20.1660860213679,"split",72.055,2.00707,0.306859190712638,21.3969333100233,4.9572053022164,10,10,">60","s"
"545",4793,2,333.6,335.8,5,8.83045,0,2,3.95980018463126,2.19999999999999,1.7999091748324,"split",53.278,5.03548,-7.7245316780298,-7.86014121490549,3.82419064775558,10,10,"50-60","s"
"546",4795,2,69.8,72.2,6,3.5798,0,2,-6.19295999665864,2.40000000000001,-2.58039999860776,"split",461.418,3.14248,-5.65954037468349,60.1571828987297,59.6237632767545,10,10,">60","s"
"547",4796,2,229.6,230.2,6,1.04067,1,2,1.22310489558489,0.599999999999994,2.03850815930817,"split",42.214,0.949793,6.92511749285295,0.218822346626071,-5.48319025064198,10,10,"40-50","s"
"548",4797,2,350,352,6,1.43688,0,2,-79.3840505210725,2,-39.6920252605363,"split",37.1251,1.5857,-3.63025325757268,25.744172748577,-50.0096245149228,10,10,"30-40","s"
"549",4799,2,373.8,375.8,7,2.21545,0,2,11.5765641772257,2,5.78828208861284,"split",33.4513,2.3542,-8.51836791963262,33.8508978246619,53.9458299215202,10,10,"30-40","s"
"550",4801,2,478.6,480.4,8,7.58589,0,2,-127.033421078312,1.79999999999995,-70.5741228212863,"split",23.3992,6.43808,7.20382001708393,142.108150331836,7.87090923643993,7,7,"20-30","s"
"551",4803,2,251.8,253.6,9,1.2763,1,2,96.0377370658201,1.79999999999998,53.3542983699005,"split",38.3349,1.13524,-1.87747632511068,-5.81089011633549,92.1043232745953,10,10,"30-40","s"
"552",4804,2,300.8,304.8,9,0.211518,0,2,-20.6418780679609,4,-5.16046951699024,"split",425.815,0.164417,-7.66845328720085,16.996396741829,4.02297196106887,10,10,">60","s"
"553",4810,2,355.2,358,0,6.16598,0,2,-3.18120739509609,2.80000000000001,-1.1361454982486,"split",52.8111,7.52467,2.4464397716228,NA,NA,5,5,"50-60","s"
"554",4813,2,109.6,113.6,1,3.16404,0,2,4.13159819791211,4,1.03289954947803,"split",61.3768,5.23195,-4.22062552307004,30.464909613004,38.8171333339861,10,10,">60","s"
"555",4818,2,161.2,165.2,2,1.84302,0,2,0.350815937327162,4,0.0877039843317905,"split",59.7742,0.738958,-1.39061047563641,32.5777281293445,34.3191545423081,10,10,"50-60","s"
"556",4819,2,332.6,334.2,2,1.3309,0,2,78.1888883748077,1.59999999999997,48.8680552342558,"split",57.4394,1.09276,1.35304307809569,-79.3127585864429,-2.47691328973089,9,9,"50-60","s"
"557",4820,2,467.6,469,2,1.62573,1,2,1.93889751927209,1.39999999999998,1.38492679948009,"split",35.2127,1.9775,-1.60933239180316,35.6959837007854,39.2442136118607,8,8,"30-40","s"
"558",4824,2,144.6,145.6,4,0.990478,1,2,-60.2330164596233,1,-60.2330164596233,"split",54.6977,4.84838,0.257424603933648,60.5920455511822,0.101604487625269,9,9,"50-60","s"
"559",4825,2,160.4,161.4,4,4.31555,0,2,-11.1971928098703,1,-11.1971928098703,"split",57.6623,3.42821,2.87811422232423,16.9253858826612,2.8500788504666,10,10,"50-60","s"
"560",4826,2,174.4,175,4,13.4382,1,2,-14.5424518082749,0.599999999999994,-24.2374196804584,"split",14.9524,17.4941,9.41629499337486,57.9679104963334,34.0091636946837,10,10,"10-20","s"
"561",4827,2,282.8,284.4,4,3.11725,0,2,33.3502111478338,1.59999999999997,20.8438819673966,"split",132.433,2.88137,-2.65256546129793,-35.727828810314,0.274947798817766,10,10,">60","s"
"562",4829,2,132.4,134,5,3.45498,0,2,1.63635459046588,1.59999999999999,1.02272161904118,"split",34.8366,5.00661,5.0333449491528,51.4194854727028,48.0224951140159,10,10,"30-40","s"
"563",4830,2,160.2,161.6,5,1.93349,0,2,29.7830512345387,1.40000000000001,21.2736080246704,"split",62.5863,2.16481,0.679209781928342,-24.5701471452569,4.53369430735351,10,10,">60","s"
"564",4831,2,169.6,170.8,5,4.76472,0,2,20.0152338423432,1.20000000000002,16.6793615352858,"split",46.5298,5.68958,-11.6651912299443,-18.430571512737,13.2498535595505,9,9,"40-50","s"
"565",4833,2,285.2,285.8,5,0.593067,0,2,-3.00036963229852,0.600000000000023,-5.00061605383068,"split",119.674,1.62511,16.6376027137193,34.8170816181742,15.1791092721563,9,9,">60","s"
"566",4835,2,85.2,88.4,6,10.838,1,2,35.2799683112841,3.2,11.0249900972763,"split",61.0703,9.41757,-22.0858427982713,-6.97540575425393,50.3904053553014,9,9,">60","s"
"567",4837,2,53.2,55.8,7,2.50862,1,2,-3.16793570885218,2.59999999999999,-1.21843681109699,"split",33.7494,4.5813,-10.4520277034426,NA,NA,10,10,"30-40","s"
"568",4839,2,131.2,134.2,8,6.16362,0,2,11.2721071194625,3,3.75736903982084,"split",24.402,3.50017,3.0039013023704,58.4386338270848,66.706839644177,10,10,"20-30","s"
"569",4840,2,419.8,421,8,3.50193,0,2,-34.36017198226,1.19999999999999,-28.6334766518836,"split",43.5961,3.41012,6.81058200318753,22.1563445893626,-19.0144093960849,7,7,"40-50","s"
"570",4841,2,469.4,471,8,4.91717,1,2,4.84257102418643,1.60000000000002,3.02660689011647,"split",31.3386,3.35,-4.22732143587255,38.9041151745561,47.974007634615,8,8,"30-40","s"
"571",4843,2,356.8,360.2,9,3.43628,1,2,-17.2005277584822,3.39999999999998,-5.05897875249479,"split",47.3739,3.7499,3.76024685150668,29.6535923020623,8.6928176920734,5,5,"40-50","s"
"572",4844,2,410.2,414.2,9,0.46582,0,2,18.1182188589034,4,4.52955471472584,"split",35.1703,0.968028,-1.24453285535293,40.3638094315505,59.7265611458068,8,8,"30-40","s"
"573",4845,2,257.8,260.4,0,8.96988,0,2,6.0029231133695,2.59999999999997,2.30881658206522,"split",74.5873,6.56499,0.52191554148823,-1.20019922137581,4.28080835050547,6,6,">60","s"
"574",4846,2,450.6,452.2,0,1.31865,1,2,-63.4516940664343,1.59999999999997,-39.6573087915223,"split",59.7478,0.999737,3.43376914070209,28.1079119625292,-38.7775512446071,6,6,"50-60","s"
"575",4847,2,468.8,472.8,0,2.73056,0,2,0.551652472007207,4,0.137913118001802,"split",59.543,2.49769,1.57229108176212,NA,NA,6,6,"50-60","s"
"576",4849,2,200.2,202.2,1,0.543405,0,2,-51.8764060695492,2,-25.9382030347746,"split",59.3899,0.67979,-11.4483868500836,18.2472584435237,-22.1807607759419,8,8,"50-60","s"
"577",4850,2,222.2,224,1,9.33078,0,2,15.8144336747218,1.80000000000001,8.78579648595649,"split",85.1966,7.47195,-3.0445762799245,-10.0994138587636,8.75959609588264,7,7,">60","s"
"578",4854,2,406.8,410.4,1,6.83622,1,2,28.3317972260256,3.59999999999997,7.86994367389608,"split",61.5376,5.37655,-1.26414574115496,-68.6301574862901,-39.0342145191095,4,4,">60","s"
"579",4855,2,442.2,446.2,1,0.540347,0,2,83.9955740331815,4,20.9988935082954,"split",58.6668,0.781186,-9.81307986061918,-92.8099177827502,0.998736111050518,7,7,"50-60","s"
"580",4861,2,147.2,150.6,3,0.572424,0,2,160.559596949819,3.40000000000001,47.2234108675936,"split",61.3459,1.13482,-8.00550612740298,-35.1617770797494,133.403325997472,8,8,">60","s"
"581",4862,2,326.4,328.2,3,3.41236,1,2,39.7266345761975,1.80000000000001,22.0703525423318,"split",55.8861,2.62526,-9.78838111266712,6.16113415142215,55.6761498402868,8,8,"50-60","s"
"582",4864,2,376.6,379.2,3,0.841736,0,2,63.2202977665763,2.59999999999997,24.3154991409912,"split",45.4842,0.599394,-11.5368554124633,4.03303685088378,78.7901900299234,6,6,"40-50","s"
"583",4865,2,399.4,401.2,3,1.54065,0,2,-22.3813353847478,1.80000000000001,-12.4340752137487,"split",93.9077,1.58908,-5.50570009268093,5.84690536064485,-11.028729931422,8,8,">60","s"
"584",4866,2,176.4,180,4,5.21908,1,2,-0.249947515258273,3.59999999999999,-0.0694298653495203,"split",114.311,3.24096,2.73020718924565,-0.792026065996637,-3.77218077050055,8,8,">60","s"
"585",4869,2,28.6,31,5,1.72226,1,2,-32.92134289895,2.4,-13.7172262078958,"split",56.7143,2.64792,0.101167675956711,-2.13551260234083,-35.1580231772475,8,8,"50-60","s"
"586",4870,2,58.4,59.4,5,1.90804,1,2,1.68368352012458,1,1.68368352012458,"split",26.4104,2.94764,10.9593880453967,26.0989736397834,16.8232691145113,8,8,"20-30","s"
"587",4873,2,399,401.6,5,3.10898,0,2,27.7271776860749,2.60000000000002,10.6642991100287,"split",93.8883,2.09851,-4.19729897379959,-37.8086716458024,-5.88419498592793,8,8,">60","s"
"588",4874,2,412.6,416.6,5,3.59213,1,2,-19.3870700610815,4,-4.84676751527037,"split",31.9383,5.11881,0.561145602210523,8.25477151770512,-11.6934441455869,6,6,"30-40","s"
"589",4875,2,209.4,212.4,6,0.841353,1,2,58.0553476774379,3,19.351782559146,"split",72.1759,0.309135,-4.09706042172658,-54.856008152404,7.29639994676052,8,8,">60","s"
"590",4876,2,372.2,373.8,6,5.22359,0,2,24.9206470611227,1.60000000000002,15.5754044132015,"split",30.627,4.28991,9.0969315225937,28.8439747694277,44.6676903079567,8,8,"30-40","s"
"591",4878,2,20.6,21.8,0,2.92176,1,2,47.6597408558485,1.2,39.7164507132071,"split",53.4707,3.22172,-5.05127522905204,NA,NA,9,9,"50-60","s"
"592",4886,2,406.2,408,2,3.76448,1,2,-105.628000705777,1.80000000000001,-58.6822226143203,"split",39.5578,3.64238,-0.289048347506572,108.73061017446,3.3916578161896,10,10,"30-40","s"
"593",4892,2,179.6,181.2,4,1.01579,0,2,42.1007496953741,1.59999999999999,26.3129685596089,"split",20.7243,2.46588,-0.406071091993246,-29.3471136259963,13.159707161371,8,8,"20-30","s"
"594",4895,2,72.2,75,5,1.86948,1,2,2.61830201371426,2.8,0.935107862040809,"split",30.2363,2.68162,1.75095095579517,22.9721610814581,23.8395121393772,8,8,"30-40","s"
"595",4898,2,408,409.6,5,5.38733,1,2,0.273199338587568,1.60000000000002,0.170749586617227,"split",32.1435,6.37875,-1.96330430257162,23.0911953095421,25.3276989507013,9,9,"30-40","s"
"596",4899,2,127.8,131.8,6,10.3412,1,2,2.54184177578021,4.00000000000001,0.635460443945051,"split",486.085,7.27156,-5.19148245715402,NA,NA,8,8,">60","s"
"597",4900,2,191,192,6,1.95918,0,2,41.9170982816595,1,41.9170982816595,"split",31.4425,1.78096,-4.87547351552925,-2.91676503295378,43.875806764235,9,9,"30-40","s"
"598",4901,2,372.6,375.4,6,4.57597,1,2,25.9476537181819,2.79999999999995,9.26701918506512,"split",44.0122,4.60728,-2.89045964444338,-8.85795470599939,19.9801586566259,10,10,"40-50","s"
"599",4902,2,408,412,6,9.09455,1,2,-56.2777272797687,4,-14.0694318199422,"split",31.9834,6.48776,52.7994086346702,78.3932055331793,-30.6839303812596,9,9,"30-40","s"
"600",4903,2,11,15,7,0.206864,1,2,-0.444851862167272,4,-0.111212965541818,"split",35.0215,0.914823,3.97039373104636,-68.4090687148244,-72.824314308038,10,10,"30-40","s"
"601",4906,2,165.4,169,8,2.87811,1,2,-14.3535174911423,3.59999999999999,-3.98708819198399,"split",32.5372,1.7907,7.77227705296439,-42.2156705097497,-64.3414650538564,9,9,"30-40","s"
"602",4908,2,443.4,447.2,8,17.9016,1,2,-27.1803216327476,3.80000000000001,-7.1527162191441,"split",54.2151,11.9023,-17.5492172321091,-23.6137714747515,-33.2448758753901,6,6,"50-60","s"
"603",4910,2,165,166.4,9,0.361378,0,2,-7.71674543224136,1.40000000000001,-5.51196102302952,"split",32.4111,0.475149,2.1229286504098,-61.7657962736775,-71.6054703563287,9,9,"30-40","s"
"604",4911,2,325.2,329.2,9,1.32103,1,2,1.35568126467049,4,0.338920316167623,"split",64.0155,1.88159,0.375584132395659,0.870518720077653,1.85061585235249,10,10,">60","s"
"605",4913,2,295,296.6,0,1.34796,1,2,8.97283824126084,1.60000000000002,5.60802390078794,"split",43.2365,2.78841,3.91208330061381,21.9894269846272,27.0501819252742,6,6,"40-50","s"
"606",4917,2,188.4,192.4,2,2.40491,0,2,-1.25726132867711,4,-0.314315332169278,"split",568.707,2.06631,2.48116158144618,51.608432133444,47.8700092233207,8,8,">60","s"
"607",4919,2,329.8,333.8,2,1.43719,0,2,-56.8482479448281,4,-14.212061986207,"split",82.9054,1.90085,9.07359708174129,-4.84182679130308,-70.7636718178725,7,7,">60","s"
"608",4923,2,208,212,4,3.16861,0,2,-2.62593572059338,4,-0.656483930148346,"split",65.5671,4.70283,-12.4987874322072,179.056950090149,-171.070198198238,7,7,">60","s"
"609",4925,2,28.6,30.2,5,2.87636,0,2,43.6896748776718,1.6,27.3060467985449,"split",61.4526,2.70879,-6.91383368868502,-50.8190498814614,-0.215541315104519,10,10,">60","s"
"610",4926,2,142.2,144.4,5,3.93484,1,2,36.0763450511252,2.20000000000002,16.3983386596022,"split",56.1405,1.96905,-2.59558593262297,-39.2487644571457,-0.576833473397566,7,7,"50-60","s"
"611",4927,2,193.6,195.2,5,2.64684,0,2,10.1763481554293,1.59999999999999,6.36021759714336,"split",36.824,1.97052,14.8940774926211,29.8878001338451,25.1700707966533,7,7,"30-40","s"
"612",4928,2,237.4,239.2,5,6.1366,0,2,39.87126749609,1.79999999999998,22.1507041644946,"split",160.253,3.89228,-1.20563759025342,-50.0255176744511,-8.94861258810768,7,7,">60","s"
"613",4929,2,291,292.8,5,1.74646,0,2,2.65373501107852,1.80000000000001,1.47429722837695,"split",37.1952,1.56408,9.02505446703212,45.9622568886391,39.5909374326854,7,7,"30-40","s"
"614",4930,2,379.4,380.6,5,10.677,1,2,-13.8855981441717,1.20000000000005,-11.5713317868093,"split",43.2083,6.97831,13.4587992797241,24.2479418571227,-3.09645556677316,10,10,"40-50","s"
"615",4931,2,45.6,48.2,6,5.10978,0,2,-13.9389147596366,2.6,-5.3611210613987,"split",38.632,5.79946,-4.4447766042676,-19.5742828036488,-29.0684209590179,10,10,"30-40","s"
"616",4938,2,109.6,110.8,7,1.60636,1,2,-25.6418872531811,1.2,-21.3682393776509,"split",28.526,2.22892,1.49390587182936,17.0240303127974,-10.1117628122131,9,9,"20-30","s"
"617",4940,2,89.8,92,8,1.02869,1,2,22.3819341930039,2.2,10.1736064513654,"split",73.3339,1.36293,-5.37330721299864,-45.2261618970621,-17.4709204910596,10,10,">60","s"
"618",4944,2,114.2,115.8,9,3.17965,1,2,25.3674761208595,1.59999999999999,15.8546725755373,"split",9.08945,4.17268,-7.24185815801765,-100.52746144813,-67.9181271692531,8,8,"<10","s"
"619",4947,2,31.6,32.4,0,1.49276,1,2,27.5300030724171,0.799999999999997,34.4125038405214,"split",60.7734,1.13687,-12.5043897628659,11.4244945844452,51.4588874197282,10,10,">60","s"
"620",4948,2,311.4,312.6,0,2.52669,1,2,86.5310044954404,1.20000000000005,72.1091704128642,"split",32.0834,2.31432,-8.9899669666947,NA,NA,8,8,"30-40","s"
